model_id,variable,lag,statistic,p_value,squared_residual,warning
BVAR-SV-p1-pilot,CISS_change,6,8.616473066207135,0.19632376303105536,FALSE,
BVAR-SV-p1-pilot,CISS_change,12,19.64505948541767,0.07410525014479741,FALSE,
BVAR-SV-p1-pilot,GreenEquity_relative,6,8.043265156356282,0.23495070084593483,FALSE,
BVAR-SV-p1-pilot,GreenEquity_relative,12,9.947129786660176,0.620599045137314,FALSE,
BVAR-SV-p1-pilot,GreenBond_relative,6,5.220734532054123,0.5158300534112745,FALSE,
BVAR-SV-p1-pilot,GreenBond_relative,12,10.922515146650076,0.5355705964455609,FALSE,
BVAR-SV-p2-pilot,EUA_ret,6,5.169820193220156,0.5222243768805718,FALSE,
BVAR-SV-p2-pilot,EUA_ret,12,7.8419553545008345,0.7973558645313923,FALSE,
BVAR-SV-p2-pilot,TTF_ret,6,3.111548820665606,0.7947217235748886,FALSE,
BVAR-SV-p2-pilot,TTF_ret,12,8.967799336059356,0.7056783160025943,FALSE,
BVAR-SV-p2-pilot,Brent_ret,6,5.254575636988797,0.5116008870364366,FALSE,
BVAR-SV-p2-pilot,Brent_ret,12,8.748075412306871,0.7242842061734707,FALSE,
BVAR-SV-p2-pilot,Power_ret,6,12.64041377991434,0.049115181663228924,FALSE,
BVAR-SV-p2-pilot,Power_ret,12,41.7759790101378,3.632276538256818e-5,FALSE,
BVAR-SV-p2-pilot,CPI_yoy_change,6,2.22343789137153,0.8980449769095435,FALSE,
BVAR-SV-p2-pilot,CPI_yoy_change,12,29.38129851641291,0.003457239826161973,FALSE,
BVAR-SV-p2-pilot,IP_growth,6,4.530694190174612,0.6052483403096681,FALSE,
BVAR-SV-p2-pilot,IP_growth,12,15.102690689029643,0.23586857570148922,FALSE,
BVAR-SV-p2-pilot,Bund2Y_change,6,2.977639242112657,0.8116480700702828,FALSE,
BVAR-SV-p2-pilot,Bund2Y_change,12,21.478620564385988,0.04379601281723189,FALSE,
BVAR-SV-p2-pilot,CISS_change,6,8.006805118025298,0.23760516919104746,FALSE,
BVAR-SV-p2-pilot,CISS_change,12,20.563963590697128,0.05714187183127284,FALSE,
BVAR-SV-p2-pilot,GreenEquity_relative,6,6.797461165954102,0.33998481956276705,FALSE,
BVAR-SV-p2-pilot,GreenEquity_relative,12,8.768328659034973,0.722580524797732,FALSE,
BVAR-SV-p2-pilot,GreenBond_relative,6,5.349496677880892,0.49983035172449375,FALSE,
BVAR-SV-p2-pilot,GreenBond_relative,12,10.68060124178477,0.5564712167157696,FALSE,
BVAR-SV-final-chain1,EUA_ret,6,5.371559600535756,0.49711432616023,FALSE,
BVAR-SV-final-chain1,EUA_ret,12,8.584519590910276,0.7379482989996529,FALSE,
BVAR-SV-final-chain1,TTF_ret,6,5.367844706826531,0.49757111005455934,FALSE,
BVAR-SV-final-chain1,TTF_ret,12,11.924744551723617,0.451742316111163,FALSE,
BVAR-SV-final-chain1,Brent_ret,6,5.818019619869957,0.443881493469669,FALSE,
BVAR-SV-final-chain1,Brent_ret,12,9.247487912689325,0.6816589222037666,FALSE,
BVAR-SV-final-chain1,Power_ret,6,22.793514849022877,8.686686906534957e-4,FALSE,
BVAR-SV-final-chain1,Power_ret,12,53.383522541409036,3.520070814833076e-7,FALSE,
BVAR-SV-final-chain1,CPI_yoy_change,6,4.681903007949731,0.5852092008420828,FALSE,
BVAR-SV-final-chain1,CPI_yoy_change,12,32.107687058397076,0.0013318066154099917,FALSE,
BVAR-SV-final-chain1,IP_growth,6,8.355410228560977,0.21320398795042017,FALSE,
BVAR-SV-final-chain1,IP_growth,12,19.227946965897978,0.08317391700066334,FALSE,
BVAR-SV-final-chain1,Bund2Y_change,6,2.3936068884024917,0.880179563601843,FALSE,
BVAR-SV-final-chain1,Bund2Y_change,12,21.927935448196752,0.03833546714212477,FALSE,
BVAR-SV-final-chain1,CISS_change,6,9.021164755167627,0.1723912742551379,FALSE,
BVAR-SV-final-chain1,CISS_change,12,19.77234609148764,0.07151682704491746,FALSE,
BVAR-SV-final-chain1,GreenEquity_relative,6,8.41016974135539,0.20956635218183894,FALSE,
BVAR-SV-final-chain1,GreenEquity_relative,12,10.42280989395677,0.5789200359674029,FALSE,
BVAR-SV-final-chain1,GreenBond_relative,6,5.090902069109006,0.5322083104615972,FALSE,
BVAR-SV-final-chain1,GreenBond_relative,12,10.717204301684445,0.5532971640736746,FALSE,
BVAR-SV-final-chain2,EUA_ret,6,5.241069836817014,0.5132866954980623,FALSE,
BVAR-SV-final-chain2,EUA_ret,12,8.408279842158759,0.7524665078433619,FALSE,
BVAR-SV-final-chain2,TTF_ret,6,5.225613952426276,0.515219224789313,FALSE,
BVAR-SV-final-chain2,TTF_ret,12,11.610055764335403,0.47748237744506383,FALSE,
BVAR-SV-final-chain2,Brent_ret,6,5.770806378853325,0.44934813369967563,FALSE,
BVAR-SV-final-chain2,Brent_ret,12,9.243331581611619,0.6820181455017307,FALSE,
BVAR-SV-final-chain2,Power_ret,6,22.25586821578205,0.0010881429008172683,FALSE,
BVAR-SV-final-chain2,Power_ret,12,52.83503315136719,4.4072523741611747e-7,FALSE,
BVAR-SV-final-chain2,CPI_yoy_change,6,4.655380108121159,0.5887094450812128,FALSE,
BVAR-SV-final-chain2,CPI_yoy_change,12,31.92124379945751,0.0014230360926196228,FALSE,
BVAR-SV-final-chain2,IP_growth,6,8.463150396614937,0.2060962435397522,FALSE,
BVAR-SV-final-chain2,IP_growth,12,19.36660914811724,0.0800568803078765,FALSE,
BVAR-SV-final-chain2,Bund2Y_change,6,2.2002331440261327,0.9003928041951643,FALSE,
BVAR-SV-final-chain2,Bund2Y_change,12,21.4203702419525,0.04455341660553347,FALSE,
BVAR-SV-final-chain2,CISS_change,6,8.916854849950937,0.17830837611458916,FALSE,
BVAR-SV-final-chain2,CISS_change,12,20.00579150054524,0.06697648644409038,FALSE,
BVAR-SV-final-chain2,GreenEquity_relative,6,8.447143058444977,0.20713959311318586,FALSE,
BVAR-SV-final-chain2,GreenEquity_relative,12,10.541274486918155,0.5685853115563089,FALSE,
BVAR-SV-final-chain2,GreenBond_relative,6,4.945242984656662,0.5508551104189607,FALSE,
BVAR-SV-final-chain2,GreenBond_relative,12,10.483533774590693,0.5736190299048223,FALSE,
BVAR-SV-final-chain3,EUA_ret,6,5.131220278036423,0.5270968068780946,FALSE,
BVAR-SV-final-chain3,EUA_ret,12,8.38676748901324,0.754222745433226,FALSE,
BVAR-SV-final-chain3,TTF_ret,6,5.341562167153753,0.5008089728583739,FALSE,
BVAR-SV-final-chain3,TTF_ret,12,11.993602659594863,0.44619355867348554,FALSE,
BVAR-SV-final-chain3,Brent_ret,6,5.7292738595842385,0.4541898967267508,FALSE,
BVAR-SV-final-chain3,Brent_ret,12,9.149612155764592,0.6901012286649879,FALSE,
BVAR-SV-final-chain3,Power_ret,6,22.49531980817809,9.843854803455176e-4,FALSE,
BVAR-SV-final-chain3,Power_ret,12,53.10171670464174,3.9512247052009286e-7,FALSE,
BVAR-SV-final-chain3,CPI_yoy_change,6,4.647359319872421,0.5897692516034635,FALSE,
BVAR-SV-final-chain3,CPI_yoy_change,12,31.881514718158765,0.001443243069294553,FALSE,
BVAR-SV-final-chain3,IP_growth,6,8.55226593436522,0.20036776385302635,FALSE,
BVAR-SV-final-chain3,IP_growth,12,19.62000622205851,0.07462433091726384,FALSE,
BVAR-SV-final-chain3,Bund2Y_change,6,2.190404470720587,0.9013805888180636,FALSE,
BVAR-SV-final-chain3,Bund2Y_change,12,21.469649342094012,0.04391189581450328,FALSE,
BVAR-SV-final-chain3,CISS_change,6,8.863118551937434,0.18142379558364297,FALSE,
BVAR-SV-final-chain3,CISS_change,12,20.103443545493057,0.06515428714448301,FALSE,
BVAR-SV-final-chain3,GreenEquity_relative,6,8.476704893960992,0.20521620527805695,FALSE,
BVAR-SV-final-chain3,GreenEquity_relative,12,10.534968558527117,0.5691347003308436,FALSE,
BVAR-SV-final-chain3,GreenBond_relative,6,5.0123569271052295,0.5422292254942894,FALSE,
BVAR-SV-final-chain3,GreenBond_relative,12,10.549616803776424,0.5678586441740084,FALSE,
